id, owner, vaultDebt, vaultCollateral 
201, 0xaeb019B2C1F311CDbfEC3934c929406A3a71B396, 1072.2237980618556, 1.507557188526088
202, 0x4eb1F2FCbBb534696e1f7F6082b6AD549e0281B5, 0, 0
203, 0x4f320294ab8cC25476D44696A23d4B2ca124364E, 5000, 10.380638640517132
204, 0xb7a0cf71A375Fe7a2152EA36a700499Dbd993867, 1572.855171985533, 1.8377290294301813
205, 0xC00a6614B8030cE216302016e11C6B4140B5e499, 1500, 3.65
206, 0xa3F4F98AF76690FA0F94dCFf8275AC5D7b3bD6A9, 452, 0.8116311848971138
207, 0x2b95890732184B1017cF61cd92B0e42CB8b3CA17, 160, 0.24862683313126305
208, 0x8EC41Bf72b3cd07cecFc75a9C6c5337B17A015fE, 167.6499238946399, 0.25286294511455787
209, 0x717a2e4484aC574934742E7F1bBD62530E0d1543, 88, 0.1687403928919072
210, 0xc3B4797977C919DF731F3336D211D791802a9207, 140.74520963191608, 0.22888854867746042
211, 0xc3B4797977C919DF731F3336D211D791802a9207, 0, 0
212, 0xFdBa381ad137849cEC8C378f51Cb44eAf9c3f237, 432.73514785921077, 0.8465355249762371
213, 0xFdBa381ad137849cEC8C378f51Cb44eAf9c3f237, 0, 0
214, 0x5bC308B7e1a16D157cA1B2c7BFFE38f181fdE75F, 700, 1.1009153371038927
215, 0x5bC308B7e1a16D157cA1B2c7BFFE38f181fdE75F, 0, 0
216, 0xFAB2ef22dd7c1DEd1bd9Aa8E6082Adad876Dfa7E, 0, 0
217, 0x3b07c17d2661e4a4D46322b773B3E3ccc90f15eE, 0, 0
218, 0x3b07c17d2661e4a4D46322b773B3E3ccc90f15eE, 0, 0
219, 0xe7fCddd3aD9177f8Ad48A888e171284BF925C079, 3742.766836418277, 5.398479176213477
220, 0x9AD6fF32da651EC180c6AEab2101049c6f2C9C77, 130, 0.20849650498491834
221, 0x6C1c23aa8C842FF208393647503cFD8B11a6Ca40, 49.1967, 0.07609796055992807
222, 0x031010BE201ecA7cB5c4a6726b8a6A2d1895b26F, 1087.4412616432, 1.7
223, 0x031010BE201ecA7cB5c4a6726b8a6A2d1895b26F, 0, 0
224, 0x1353FfCc5f325688920Daa37f32697b70fC0b276, 156.2845110777551, 0.2364144678173822
225, 0x1353FfCc5f325688920Daa37f32697b70fC0b276, 0, 0
226, 0xB21731D830b7e8460E5D6c66Dc1CcC0A5D0A6B87, 1726, 3.1383755906199164
227, 0x5bD6e9DFFe52086fE544824710D8A33a424758EE, 7000, 10.601587086606296
228, 0x8559c75486a1762894CCb0d7312D490299161AAa, 595, 0.884568411446033
229, 0x7c55133C82Db1b9aBA3fa725730A5f60692868b6, 700, 1.0718344533584414
230, 0xa93DFC2B32715c5809fd14c347A8Cd123E74C2e7, 65000, 107.6521460504494
231, 0xbFaA9aC558411203b962e801BC6E1c070dfe09fA, 750, 1.6007519488532411
232, 0x9188284bCEc11E95635117D7Cac191AdFfB3b3C6, 0, 0
233, 0x231E6B09A4249C9DDE585d1D664BB95aDC3FC6ae, 10000, 23.5
234, 0xf08B067003c98B8aD7613C25207c69F9703b284d, 195, 0.29389104014284473
235, 0xf08B067003c98B8aD7613C25207c69F9703b284d, 0, 0
236, 0xB514Ad9E75aFEb9C22775371de3CBBcfAB4A52aF, 350, 0.5263614285749946
237, 0x2593038427c47B16b4F9Aa0997c2555EaBc26b39, 200, 0.30310079203471385
238, 0x2593038427c47B16b4F9Aa0997c2555EaBc26b39, 0, 0
239, 0x4f9533C746fEeC11625EAFa3Bc3Efd650254772E, 0, 0
240, 0xa669cddAc39fafABbD5938Dc1a3fc199218DD812, 317.5398756741294, 0.6219969989774656
241, 0xf50f2557f8B5A222FC44a9F84c93D68cFCc4B907, 1579.9615990546858, 1.682662037870033
242, 0x7EB5BeA1d58e9A06F87ee16BeF729Dfd416eaE15, 66.58986896559601, 0.07691576946515177
243, 0x6026200BcEaD2CDB3f93C7e86EFab9562D20835F, 0, 0
244, 0xfC6dE95C9b05e88fC1C645cD5f567E789Dcfb614, 0, 0
245, 0x738cDad7E7fa42C2B2401aDFa2E701eceE3f651B, 0, 1.5183393865e-8
246, 0xDF0b286FbE22106112123cdf820232b56DbE3841, 0, 7.2351e-14
247, 0x77f07Ab7B444C7C9FCfAfc76c053A810cD6203CB, 0, 0
248, 0xE8f4Db2D3476b3EE198CC1d32651cD9d082eFF89, 1223.1588785972035, 2.2030520138243674
249, 0xe99B70874dd7785E7D88b0A629AFe80AC1e19634, 100, 3.6516683212766363
250, 0x0474b7E51aBbb836a44B68Dc6382134BddCE6538, 0, 0
251, 0x24fC7A0751BBF53C239cC1D21d2951A5b21f733d, 600, 0.9596204188468498
252, 0x8aDA3D85342C3d17C768992A56d39aA733B5B38c, 0, 0
253, 0x4CA212597c104dD7D900B1b6eD7619aEB6724C38, 41.659988813567104, 0.10256537170739517
254, 0xcc57F439f946FE9Ad30B313E786D19a539F1f06a, 242.88170361913282, 0.45160030299505766
255, 0x4991b085c58CF04106d3F359DE46F4Cc6C1F9779, 0, 1.8400806599892776
256, 0x1c13EA3aA7f9Dd7Bb170fB5000C1756f947e0C4B, 0, 0
257, 0x9c6f529Ee306CEbb74Be8deC93a617726F0E689a, 0, 0.008413286329854766
258, 0xeCB240fedbAdb83a719A4d8b63466CCBC78F0d68, 0, 0
259, 0xBfF8251D55C996A0F96b0e5c00305b884ef1Ecec, 0, 0
260, 0xe3eE45096076BB2D12DfE7840Ce701E133D32113, 0, 0
261, 0x4d6845F60967C8E8d13D46C5c1324b089278C8E5, 0.0000694489385, 8.277663505e-8
262, 0x005f16f017aA933bb41965b52848cEb8ee48b171, 0, 0.16032432057412757
263, 0xf623146b3EE93BC86A626732fF177f8470ffE9cc, 400, 0.584622394498398
264, 0xf623146b3EE93BC86A626732fF177f8470ffE9cc, 0, 0
265, 0xC02D8085E98c99DF2Bc1efDF9B78178548C840EB, 0, 0
266, 0xd2A690ACc2bE2385b23785E5cEB0670bA7abd4c1, 0, 0
267, 0xbBeb274b9b8AB3AeA67E3C01cD9a368DedF8173D, 581.8686332109002, 0.8310545911308689
268, 0xbBeb274b9b8AB3AeA67E3C01cD9a368DedF8173D, 0, 0
269, 0xe9BE21Bf9CF7B5f290649b740F9e122C7291ebD1, 0, 0
270, 0xCC58324b43FcdF763F7b9caa627b3a5997dE39Dc, 700.2468545346902, 1.0908077510125733
271, 0xf1Cdeef23eD057c0f56Bbb922D67389611D6E55E, 67, 0.08647482813204908
272, 0xA1ffd7142D75ccece019898c0E9d2940e9EDF679, 0, 0
273, 0xBc25CBa0C84aC6a5747D487F7f2510f72CB9C4C5, 3250, 8.812036305631095
274, 0xF5AF311f19EA4973A8Bc1A28E3b222bDc41c3121, 0, 0
275, 0xb3F876c9972339a1405346B1a8a27204F0Bc154a, 1996.6645697681731, 4.109298877984812
276, 0x8905405E91A17Be2B06EAFD5cB702F2a48b27Dc4, 4100, 4.981363491233626
277, 0x168451CBa600CeDF0B815b6A917D4030B527c69D, 0, 0
278, 0xbb520B026199e1Cc7Ac447a6E351B7B1c91d46Bc, 0, 0
279, 0xbb520B026199e1Cc7Ac447a6E351B7B1c91d46Bc, 0, 0
280, 0x80D8D78F072F5C280B3512Be0d6d2F44B73387bB, 0, 0
281, 0x74c52e38fB622329f596e573a4878Bf616EAb280, 1100, 1.5161921468878603
282, 0x19A69E8511d3D52D6e58e0C6eD6eDEaDeFCB8d62, 199.71964113537658, 0.38401758215930404
283, 0x19A69E8511d3D52D6e58e0C6eD6eDEaDeFCB8d62, 0, 0
284, 0x9838aEcC4ECE90dcaFE43eD07C0DFf8521352Cd4, 0, 0
285, 0x63005fb96f8305deBA96bC1441B760A035312b9F, 0, 0
286, 0x8122E586A90aC0000BCa80952a23C1eB6F5B7Fef, 28.854807824126286, 0.056192744175584175
287, 0x8122E586A90aC0000BCa80952a23C1eB6F5B7Fef, 0, 0
288, 0x8672101A3271C1c8b8C8B34651774331eCAAc313, 3.5663245625324604, 0.06762770073742201
289, 0x34b087d4eF901D6A2691bBCa1522636a95649826, 0, 0
290, 0xAF5261C05871D84c902C2f5208AaaF47FfB75003, 0, 0
291, 0x2593038427c47B16b4F9Aa0997c2555EaBc26b39, 0, 0
292, 0xe4af312722242acc96502c9FFCc6E7ff8e29cC9e, 0, 0
293, 0x9fD3174FE380591837047CcC0BE7Ac24B1eA9772, 12499.999999999998, 17.560439728447935
294, 0x4B22FE43EF2C1B3A2Fc6A0B49C2e6d3A9FFbdCa7, 0, 0.19944182314994544
295, 0x62718e971Dd5267c309a813A276A465C3132590d, 0, 0
296, 0x060Ad357C1F777FB031E7404Ac26Ee88b5a704B5, 0, 0
297, 0x060Ad357C1F777FB031E7404Ac26Ee88b5a704B5, 0, 0
298, 0x055a889501a1d9eb1a175FfFbe7E5395092504FA, 0, 0
299, 0x055a889501a1d9eb1a175FfFbe7E5395092504FA, 0, 0
300, 0x5ed5c45BC09089F00b94d0632A84B17824fF114a, 1.4968355871979866, 0.002696050101510322
301, 0x5ed5c45BC09089F00b94d0632A84B17824fF114a, 0, 0
302, 0x6A4E81b4336ADA84F57891d654bbc50444260dcB, 200, 0.33915326021233394
303, 0x6A4E81b4336ADA84F57891d654bbc50444260dcB, 0, 0
304, 0xD1798438dD94C79B555B7af1449fcEDb7D2E5BdE, 72, 0.11966017742552401
305, 0x9b7A038d624a8E82E81FA2e8C7B6622Cf33A4edB, 640, 1.315081888101171
306, 0xC992F77b5eE2E87411A081F60C5b5caa69e58Cd0, 0, 0
307, 0x57E4BA47a9D2523bE8BC3685A670Fd68d90BCf66, 200, 0.44374405178253656
308, 0x57E4BA47a9D2523bE8BC3685A670Fd68d90BCf66, 0, 0
309, 0x9FBF300056e85B4B285e0b679D75A73805A5AE14, 0, 0
310, 0x9FBF300056e85B4B285e0b679D75A73805A5AE14, 0, 0
311, 0xC8d555a54C21D76222AfbC4603124881FB4A231f, 380, 0.8778577034067773
312, 0xC8d555a54C21D76222AfbC4603124881FB4A231f, 0, 0
313, 0x79a0E19c6410284598AFf270fCef21cb7827E61E, 0, 0
314, 0x5FAbCa0984fDaa6E71Ad4d5a5A1eF1cE660ED9d9, 0, 0
315, 0x9FBF300056e85B4B285e0b679D75A73805A5AE14, 0, 0
316, 0x05dD49D5E79DacEA849790c8857F9dbd8E16e82c, 249.35298356537882, 0.3559553064229241
317, 0x9FBF300056e85B4B285e0b679D75A73805A5AE14, 270, 0.4723460557283698
318, 0x8a67BA51407E92da1faE93950EFD5d43617500d0, 127.96011591946667, 0.26942205915257417
319, 0x5224f2ffd737C8561DdA49a546d26662B1AAD7B5, 0, 0
320, 0x4b6DF47F6F5069580188984C8BedB189Af286d5A, 0, 0
321, 0x41ddA06F10eA5334DeAeae4676Be87E9a35F4beb, 0, 0
322, 0x8D9E9D0e3641CcE211BCf0139511Ee4d2e534bAd, 0, 0
323, 0x5b181E9E67C4F09F5d0229A458dB6B0C07F6184e, 0.5, 754.3434201433
324, 0xD131F1BcDd547e067Af447dD3C36C99d6be9FdEB, 0, 0
325, 0x64f961EeC2ba222DCba8Fa354F03e27529b96F5B, 0, 7.93894754e-9
326, 0x303F2d38AB911296DEcA9dC19968a854d9cBCAdC, 0, 0
327, 0x090CF42e1203EfaC9116f4812900C14FB9628ACa, 0, 0
328, 0x587919F5f5904641EEb0a46b02AF9182252f27F4, 0, 0
329, 0x3214e141bdAe08Be1f382A885cf3d2a448A5E780, 0, 0
330, 0x97B342386B4291d22F5BF573715BDC23D38B173F, 0, 0
331, 0xfdA906BD24EB4d7fd31030F692b797cc681306c9, 3734.829862790899, 20
332, 0x64E4748AC493C5C157f2CAa6952c37d86980Bb23, 1211.3099802496774, 1.5787407735310226
333, 0x77f07Ab7B444C7C9FCfAfc76c053A810cD6203CB, 0, 0
334, 0x65B44fe08fa5b85dE1f705EE3B00d6a78C44a488, 0, 0
335, 0xF2B823dC98496034E519Aae945cF451daD2dC557, 0, 0
336, 0xF2B823dC98496034E519Aae945cF451daD2dC557, 0, 0
337, 0x2593038427c47B16b4F9Aa0997c2555EaBc26b39, 0, 0
338, 0xF2B823dC98496034E519Aae945cF451daD2dC557, 0, 0
339, 0x2593038427c47B16b4F9Aa0997c2555EaBc26b39, 0, 0
340, 0xF2B823dC98496034E519Aae945cF451daD2dC557, 0, 0
341, 0xa45479CE5A4DA5D7FF72D3B231aDf7CF2F464F9a, 0, 0
342, 0xF2B823dC98496034E519Aae945cF451daD2dC557, 723, 1.3125198449627635
343, 0x658608458a84E426E34AE1a8BB83a9Eb9075e950, 22.5, 0.05966500984499071
344, 0x6ee45D8120Ee70271cE01935867d1F7FE488B63D, 0, 0
345, 0x15ba9D87aCe05ADF00d4B8fF17B3472d0A4052B0, 0, 0
346, 0x3Ec91062448b9a8A7b76AeBFC4F4CD1f0149eDEB, 0, 0.568655918782295
347, 0xED3dB70381c81E349d55f14bf0A333cB140f948D, 45.09978393950456, 0.06692209095381275
348, 0xb3Bb91C89D5CFFa88926d0FF7c51b705a0702FFC, 0, 0
349, 0xCd96e1165fafdae463713a5a788Cc32f22Dd663b, 0, 0
350, 0xa6f6C5E905a57FE973f7ebeeD4cbAD00847499b3, 800.098542737415, 2.4402338386279
351, 0x5c31c22e869a8cEFd046200dCAd261d55fc16ADA, 0, 0
352, 0xC258D51D09bBfB9d99365E95D16D197a78469128, 1500, 1.8695211309403708
353, 0x73f13990070D5dd94c8E4Ea9562f2d617d0487D7, 0, 0
354, 0x5461C09d7b61E4beFFCd782DC333f102ed7F6e24, 0, 0
355, 0x8513Ea9A657ef7055dA861D0e4625C57573aF197, 0, 0
356, 0x3e9B05E0A96Bc2d01a3B48F123b3A3a7F87B11c9, 0, 0
357, 0x3626fDf19e0921523a5f62187ccDeaD53F2CFbe0, 0, 0.1222407450674592
358, 0xE7B4d4b35A0F2045c6e77bfdd94B99Fb0Be961B0, 304712.4633088608, 550.4066185907136
359, 0xA8470d7e5052F64f87db7E5D40ca660cfe339531, 0, 0
360, 0x13F54C374a08137f542482358E2E9677c3Eedce3, 0, 0
361, 0x54C20F77C5e19dCd8cC5Ef959bC9cc6C374fD07F, 0, 0
362, 0x23F3E6F1E807D193B6DBACABB08f3453E3a52a6D, 0, 2.0337850358504475
363, 0x758424D0F3E9bfB56f4596b4592A0677A7ad14a6, 0, 0
364, 0xF1B47DE0678b01c5A41B7FeCEb22fe16D94c88C0, 150, 0.2733878022466025
365, 0xccB1E57aacB8E87FE9bBB07648aBd3387d01E1c1, 638.4939643541956, 0.991819094781664
366, 0xBeFc47462C95Ab50fDa14FeF76C94469712DbAE5, 0.8234889478856999, 16.528914109870655
367, 0x2e5F476141531d3794F203a9258eCc92CB179feE, 100, 0.1732319
368, 0x86c7e05B935eC835610531Ae5c716e081FABc828, 0, 0
369, 0x586553c51C92E5625fdAFA54adF6c1a43b7c87D7, 650, 1.3073423170945333
370, 0xC02b8f81106830cE6BE7869de60f92fe340B8E8A, 0, 0
371, 0x5A4cCcdA8F782cd5B48f5a9Edc32f6D282acA6D1, 27.1018, 0.8503272354910533
372, 0xbc65dbFdDB3C57552Ba801B67d5EAeD52FD077B7, 0, 0
373, 0xbc65dbFdDB3C57552Ba801B67d5EAeD52FD077B7, 0, 0
374, 0x4bddd757d18AAe32546EB88d81596126D46DC27c, 0, 0.1741568003534867
375, 0x603A2531b6BAb9666C77042B1dA1639c9C5D1c33, 2000.9093254117954, 2.91093033968078
376, 0x12389f7A1A5d2A7f8E176c7a734Ee5328AB4b948, 0, 0.005714643887911113
377, 0xf1e2fd9FEE154F175910244c82C7b63E7CfC3753, 0, 0
378, 0x34b087d4eF901D6A2691bBCa1522636a95649826, 0.013620430149709008, 0.6383582127449924
379, 0x9bB48659fA1Fc8C5415b55e53b7f7355Bba61DA0, 0, 0.38774268390205496
380, 0x0dd7FE601593947f54d084F1Fd2892064044E6D8, 0, 0
381, 0xDcC6D6b0c1D580f592481F6f3f49AAE96C91FdeB, 0, 0
382, 0xbfcb86D0b918d0Ba3cDb6fADE478e0AAa9D53c1b, 9000, 13.144987065408802
383, 0xe5Ae5AAc9A19Ec43aBdd161e95640A1cc12aE348, 3000, 4.547320097788325
384, 0xA5ecC068db75fFb36d157625b08E747895A03d18, 1000, 1.91
385, 0x27ceeb99790362b64c21205Cee10E75B43B79AfB, 0, 0.3878000832729008
386, 0x76dA4555460FE492a3eda315EBd34390a3004eE0, 0, 0
387, 0x2930285a7435bB9fb5DBF9dA7b9cF60dEe2FD2e9, 24999.999999999996, 51.3018579483839
388, 0x07DbaEb4B8ee9E272774138FC076c539AD402F5b, 7430.665245911428, 12
